block,model,variant,concurrency,repetition,source,metric,value,statistic,unit
8,4B,vllm_dflash,32,2,b200-repeats-20260922/rep2-block8/4B/vllm_dflash/vllm_dflash/c32,time_to_first_token,188.42083559,p99,ms
8,4B,vllm_dflash,32,3,b200-repeats-20260922/rep3-block8/4B/vllm_dflash/vllm_dflash/c32,time_to_first_token,183.93234422,p99,ms
16,27B,pr2_dflash,1,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c1,acceptance_length,7.59177122847972,avg,tokens
16,27B,pr2_dflash,1,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c1,acceptance_length,7.59177122847972,avg,tokens
16,27B,pr2_dflash,1,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c1,acceptance_length,7.59177122847972,avg,tokens
16,27B,pr2_dflash,1,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c1,inter_chunk_latency,13.477809639999997,p99,ms
16,27B,pr2_dflash,1,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c1,inter_chunk_latency,14.357335559999994,p99,ms
16,27B,pr2_dflash,1,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c1,inter_chunk_latency,14.060558259999992,p99,ms
16,27B,pr2_dflash,1,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c1,inter_token_latency,2.0846503611764713,p90,ms
16,27B,pr2_dflash,1,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c1,inter_token_latency,2.09069719137255,p90,ms
16,27B,pr2_dflash,1,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c1,inter_token_latency,2.0928110870588243,p90,ms
16,27B,pr2_dflash,1,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c1,inter_token_latency,2.6320994874509824,p99,ms
16,27B,pr2_dflash,1,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c1,inter_token_latency,2.6369050207451,p99,ms
16,27B,pr2_dflash,1,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c1,inter_token_latency,2.636167183098041,p99,ms
16,27B,pr2_dflash,1,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c1,interactivity,379.9248488773633,derived,tokens/s/user
16,27B,pr2_dflash,1,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c1,interactivity,379.2324684176277,derived,tokens/s/user
16,27B,pr2_dflash,1,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c1,interactivity,379.3386119103392,derived,tokens/s/user
16,27B,pr2_dflash,1,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c1,interactivity,479.6967484924669,derived_p90,tokens/s/user
16,27B,pr2_dflash,1,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c1,interactivity,478.30934299170156,derived_p90,tokens/s/user
16,27B,pr2_dflash,1,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c1,interactivity,477.82621479006536,derived_p90,tokens/s/user
16,27B,pr2_dflash,1,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c1,output_token_throughput,519.3835152394879,avg,tokens/s
16,27B,pr2_dflash,1,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c1,output_token_throughput,504.37174073050335,avg,tokens/s
16,27B,pr2_dflash,1,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c1,output_token_throughput,515.376262207815,avg,tokens/s
16,27B,pr2_dflash,1,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c1,time_to_first_token,66.92676938000001,p99,ms
16,27B,pr2_dflash,1,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c1,time_to_first_token,83.8813071900001,p99,ms
16,27B,pr2_dflash,1,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c1,time_to_first_token,79.35772171000008,p99,ms
16,27B,pr2_dflash,2,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c2,acceptance_length,7.76882923191648,avg,tokens
16,27B,pr2_dflash,2,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c2,acceptance_length,7.723498888065233,avg,tokens
16,27B,pr2_dflash,2,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c2,acceptance_length,7.782089552238806,avg,tokens
16,27B,pr2_dflash,2,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c2,inter_chunk_latency,60.224948599999976,p99,ms
16,27B,pr2_dflash,2,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c2,inter_chunk_latency,87.48070564,p99,ms
16,27B,pr2_dflash,2,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c2,inter_chunk_latency,61.77682491,p99,ms
16,27B,pr2_dflash,2,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c2,inter_token_latency,2.288049125490196,p90,ms
16,27B,pr2_dflash,2,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c2,inter_token_latency,2.394194911764706,p90,ms
16,27B,pr2_dflash,2,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c2,inter_token_latency,2.485885914117647,p90,ms
16,27B,pr2_dflash,2,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c2,inter_token_latency,2.497234076862745,p99,ms
16,27B,pr2_dflash,2,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c2,inter_token_latency,2.7392190251764705,p99,ms
16,27B,pr2_dflash,2,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c2,inter_token_latency,2.8516682727450977,p99,ms
16,27B,pr2_dflash,2,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c2,interactivity,400.4430378654339,derived,tokens/s/user
16,27B,pr2_dflash,2,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c2,interactivity,365.0675578728416,derived,tokens/s/user
16,27B,pr2_dflash,2,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c2,interactivity,350.6719240654774,derived,tokens/s/user
16,27B,pr2_dflash,2,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c2,interactivity,437.0535531162418,derived_p90,tokens/s/user
16,27B,pr2_dflash,2,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c2,interactivity,417.6769381165057,derived_p90,tokens/s/user
16,27B,pr2_dflash,2,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c2,interactivity,402.2710754024869,derived_p90,tokens/s/user
16,27B,pr2_dflash,2,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c2,output_token_throughput,893.9394434351532,avg,tokens/s
16,27B,pr2_dflash,2,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c2,output_token_throughput,811.0315055026028,avg,tokens/s
16,27B,pr2_dflash,2,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c2,output_token_throughput,865.6437614706779,avg,tokens/s
16,27B,pr2_dflash,2,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c2,time_to_first_token,122.47606022,p99,ms
16,27B,pr2_dflash,2,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c2,time_to_first_token,170.18969069999997,p99,ms
16,27B,pr2_dflash,2,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c2,time_to_first_token,111.67926967,p99,ms
16,27B,pr2_dflash,4,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c4,acceptance_length,7.626004382761139,avg,tokens
16,27B,pr2_dflash,4,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c4,acceptance_length,7.694065610025802,avg,tokens
16,27B,pr2_dflash,4,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c4,acceptance_length,7.494261119081779,avg,tokens
16,27B,pr2_dflash,4,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c4,inter_chunk_latency,62.84015135999999,p99,ms
16,27B,pr2_dflash,4,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c4,inter_chunk_latency,83.94358264,p99,ms
16,27B,pr2_dflash,4,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c4,inter_chunk_latency,63.92991383000001,p99,ms
16,27B,pr2_dflash,4,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c4,inter_token_latency,2.7798017231372554,p90,ms
16,27B,pr2_dflash,4,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c4,inter_token_latency,3.369642427843137,p90,ms
16,27B,pr2_dflash,4,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c4,inter_token_latency,2.934581014509804,p90,ms
16,27B,pr2_dflash,4,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c4,inter_token_latency,3.410495679294116,p99,ms
16,27B,pr2_dflash,4,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c4,inter_token_latency,3.97148138898039,p99,ms
16,27B,pr2_dflash,4,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c4,inter_token_latency,3.735397435882348,p99,ms
16,27B,pr2_dflash,4,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c4,interactivity,293.2125104486202,derived,tokens/s/user
16,27B,pr2_dflash,4,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c4,interactivity,251.79521242997265,derived,tokens/s/user
16,27B,pr2_dflash,4,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c4,interactivity,267.70913059851887,derived,tokens/s/user
16,27B,pr2_dflash,4,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c4,interactivity,359.7378876617899,derived_p90,tokens/s/user
16,27B,pr2_dflash,4,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c4,interactivity,296.7673933996868,derived_p90,tokens/s/user
16,27B,pr2_dflash,4,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c4,interactivity,340.7641482908732,derived_p90,tokens/s/user
16,27B,pr2_dflash,4,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c4,output_token_throughput,1457.000440994407,avg,tokens/s
16,27B,pr2_dflash,4,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c4,output_token_throughput,1295.1042192803018,avg,tokens/s
16,27B,pr2_dflash,4,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c4,output_token_throughput,1422.6390386655069,avg,tokens/s
16,27B,pr2_dflash,4,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c4,time_to_first_token,167.77276712,p99,ms
16,27B,pr2_dflash,4,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c4,time_to_first_token,186.76734045999984,p99,ms
16,27B,pr2_dflash,4,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c4,time_to_first_token,159.91817719999966,p99,ms
16,27B,pr2_dflash,8,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c8,acceptance_length,7.436259610227069,avg,tokens
16,27B,pr2_dflash,8,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c8,acceptance_length,7.522514409221902,avg,tokens
16,27B,pr2_dflash,8,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c8,acceptance_length,7.468772433596555,avg,tokens
16,27B,pr2_dflash,8,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c8,inter_chunk_latency,68.95333831999999,p99,ms
16,27B,pr2_dflash,8,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c8,inter_chunk_latency,85.62035021999999,p99,ms
16,27B,pr2_dflash,8,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c8,inter_chunk_latency,63.90883915,p99,ms
16,27B,pr2_dflash,8,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c8,inter_token_latency,4.083395123529411,p90,ms
16,27B,pr2_dflash,8,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c8,inter_token_latency,4.559491757647058,p90,ms
16,27B,pr2_dflash,8,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c8,inter_token_latency,3.866913042745098,p90,ms
16,27B,pr2_dflash,8,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c8,inter_token_latency,5.218873627764705,p99,ms
16,27B,pr2_dflash,8,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c8,inter_token_latency,5.314178270862745,p99,ms
16,27B,pr2_dflash,8,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c8,inter_token_latency,5.094727306509802,p99,ms
16,27B,pr2_dflash,8,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c8,interactivity,191.6122273357881,derived,tokens/s/user
16,27B,pr2_dflash,8,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c8,interactivity,188.175847521512,derived,tokens/s/user
16,27B,pr2_dflash,8,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c8,interactivity,196.2813591067469,derived,tokens/s/user
16,27B,pr2_dflash,8,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c8,interactivity,244.89425337209775,derived_p90,tokens/s/user
16,27B,pr2_dflash,8,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c8,interactivity,219.322690587789,derived_p90,tokens/s/user
16,27B,pr2_dflash,8,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c8,interactivity,258.60421192458625,derived_p90,tokens/s/user
16,27B,pr2_dflash,8,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c8,output_token_throughput,2191.4057641244285,avg,tokens/s
16,27B,pr2_dflash,8,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c8,output_token_throughput,1970.6994777362709,avg,tokens/s
16,27B,pr2_dflash,8,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c8,output_token_throughput,2283.921730371653,avg,tokens/s
16,27B,pr2_dflash,8,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c8,time_to_first_token,187.96846135,p99,ms
16,27B,pr2_dflash,8,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c8,time_to_first_token,245.48554631,p99,ms
16,27B,pr2_dflash,8,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c8,time_to_first_token,161.22131282999987,p99,ms
16,27B,pr2_dflash,16,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c16,acceptance_length,7.644558446317332,avg,tokens
16,27B,pr2_dflash,16,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c16,acceptance_length,7.579239446870451,avg,tokens
16,27B,pr2_dflash,16,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c16,acceptance_length,7.642242168895402,avg,tokens
16,27B,pr2_dflash,16,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c16,inter_chunk_latency,69.29621999999999,p99,ms
16,27B,pr2_dflash,16,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c16,inter_chunk_latency,85.56964912,p99,ms
16,27B,pr2_dflash,16,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c16,inter_chunk_latency,70.11422999,p99,ms
16,27B,pr2_dflash,16,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c16,inter_token_latency,5.848872200392157,p90,ms
16,27B,pr2_dflash,16,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c16,inter_token_latency,5.854299114901962,p90,ms
16,27B,pr2_dflash,16,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c16,inter_token_latency,5.628720258431373,p90,ms
16,27B,pr2_dflash,16,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c16,inter_token_latency,7.883760096196078,p99,ms
16,27B,pr2_dflash,16,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c16,inter_token_latency,7.5242130092156865,p99,ms
16,27B,pr2_dflash,16,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c16,inter_token_latency,7.85445455772549,p99,ms
16,27B,pr2_dflash,16,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c16,interactivity,126.84302766677298,derived,tokens/s/user
16,27B,pr2_dflash,16,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c16,interactivity,132.9042650407685,derived,tokens/s/user
16,27B,pr2_dflash,16,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c16,interactivity,127.31628818406227,derived,tokens/s/user
16,27B,pr2_dflash,16,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c16,interactivity,170.97313221050575,derived_p90,tokens/s/user
16,27B,pr2_dflash,16,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c16,interactivity,170.81464072352006,derived_p90,tokens/s/user
16,27B,pr2_dflash,16,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c16,interactivity,177.6602769523108,derived_p90,tokens/s/user
16,27B,pr2_dflash,16,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c16,output_token_throughput,3162.822737793877,avg,tokens/s
16,27B,pr2_dflash,16,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c16,output_token_throughput,3145.204638552024,avg,tokens/s
16,27B,pr2_dflash,16,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c16,output_token_throughput,3237.751166679772,avg,tokens/s
16,27B,pr2_dflash,16,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c16,time_to_first_token,192.46432266,p99,ms
16,27B,pr2_dflash,16,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c16,time_to_first_token,246.7827547100001,p99,ms
16,27B,pr2_dflash,16,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c16,time_to_first_token,195.44635732,p99,ms
16,27B,pr2_dflash,32,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c32,acceptance_length,7.723419041000695,avg,tokens
16,27B,pr2_dflash,32,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c32,acceptance_length,7.708187026427647,avg,tokens
16,27B,pr2_dflash,32,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c32,acceptance_length,7.678410242240029,avg,tokens
16,27B,pr2_dflash,32,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c32,inter_chunk_latency,97.472555,p99,ms
16,27B,pr2_dflash,32,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c32,inter_chunk_latency,97.86665849,p99,ms
16,27B,pr2_dflash,32,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c32,inter_chunk_latency,97.63066355,p99,ms
16,27B,pr2_dflash,32,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c32,inter_token_latency,9.169681299607843,p90,ms
16,27B,pr2_dflash,32,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c32,inter_token_latency,9.238976973725492,p90,ms
16,27B,pr2_dflash,32,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c32,inter_token_latency,9.16339079254902,p90,ms
16,27B,pr2_dflash,32,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c32,inter_token_latency,12.37459526682353,p99,ms
16,27B,pr2_dflash,32,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c32,inter_token_latency,12.358436414705888,p99,ms
16,27B,pr2_dflash,32,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c32,inter_token_latency,12.637869592980392,p99,ms
16,27B,pr2_dflash,32,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c32,interactivity,80.81072378027704,derived,tokens/s/user
16,27B,pr2_dflash,32,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c32,interactivity,80.9163850865513,derived,tokens/s/user
16,27B,pr2_dflash,32,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c32,interactivity,79.12726054361586,derived,tokens/s/user
16,27B,pr2_dflash,32,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c32,interactivity,109.05504426230895,derived_p90,tokens/s/user
16,27B,pr2_dflash,32,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c32,interactivity,108.23709192520734,derived_p90,tokens/s/user
16,27B,pr2_dflash,32,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c32,interactivity,109.12990863743634,derived_p90,tokens/s/user
16,27B,pr2_dflash,32,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c32,output_token_throughput,3952.40751393472,avg,tokens/s
16,27B,pr2_dflash,32,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c32,output_token_throughput,4052.688484728671,avg,tokens/s
16,27B,pr2_dflash,32,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c32,output_token_throughput,3954.764272443276,avg,tokens/s
16,27B,pr2_dflash,32,1,b200-latest-20260922/27B/pr2_dflash/vllm_dflash/c32,time_to_first_token,284.64461842000014,p99,ms
16,27B,pr2_dflash,32,2,b200-repeats-20260922/rep2-block16/27B/pr2_dflash/vllm_dflash/c32,time_to_first_token,263.42709655,p99,ms
16,27B,pr2_dflash,32,3,b200-repeats-20260922/rep3-block16/27B/pr2_dflash/vllm_dflash/c32,time_to_first_token,277.14437375,p99,ms
16,27B,sglang_baseline,1,1,b200-latest-20260922/27B/sglang_baseline/sglang_baseline/c1,inter_chunk_latency,10.983224289999992,p99,ms
16,27B,sglang_baseline,1,2,b200-repeats-20260922/rep2-block16/27B/sglang_baseline/sglang_baseline/c1,inter_chunk_latency,10.398847789999936,p99,ms
16,27B,sglang_baseline,1,3,b200-repeats-20260922/rep3-block16/27B/sglang_baseline/sglang_baseline/c1,inter_chunk_latency,11.610620349999996,p99,ms
16,27B,sglang_baseline,1,1,b200-latest-20260922/27B/sglang_baseline/sglang_baseline/c1,inter_token_latency,7.414436481960784,p90,ms
16,27B,sglang_baseline,1,2,b200-repeats-20260922/rep2-block16/27B/sglang_baseline/sglang_baseline/c1,inter_token_latency,7.415441366274509,p90,ms
16,27B,sglang_baseline,1,3,b200-repeats-20260922/rep3-block16/27B/sglang_baseline/sglang_baseline/c1,inter_token_latency,7.413904828235294,p90,ms
16,27B,sglang_baseline,1,1,b200-latest-20260922/27B/sglang_baseline/sglang_baseline/c1,inter_token_latency,7.416155698039215,p99,ms
16,27B,sglang_baseline,1,2,b200-repeats-20260922/rep2-block16/27B/sglang_baseline/sglang_baseline/c1,inter_token_latency,7.439228386666667,p99,ms
16,27B,sglang_baseline,1,3,b200-repeats-20260922/rep3-block16/27B/sglang_baseline/sglang_baseline/c1,inter_token_latency,7.419277352196079,p99,ms
16,27B,sglang_baseline,1,1,b200-latest-20260922/27B/sglang_baseline/sglang_baseline/c1,interactivity,134.84075047998166,derived,tokens/s/user
16,27B,sglang_baseline,1,2,b200-repeats-20260922/rep2-block16/27B/sglang_baseline/sglang_baseline/c1,interactivity,134.4225433100428,derived,tokens/s/user
16,27B,sglang_baseline,1,3,b200-repeats-20260922/rep3-block16/27B/sglang_baseline/sglang_baseline/c1,interactivity,134.78401635760437,derived,tokens/s/user
16,27B,sglang_baseline,1,1,b200-latest-20260922/27B/sglang_baseline/sglang_baseline/c1,interactivity,134.872016562956,derived_p90,tokens/s/user
16,27B,sglang_baseline,1,2,b200-repeats-20260922/rep2-block16/27B/sglang_baseline/sglang_baseline/c1,interactivity,134.85373973125976,derived_p90,tokens/s/user
16,27B,sglang_baseline,1,3,b200-repeats-20260922/rep3-block16/27B/sglang_baseline/sglang_baseline/c1,interactivity,134.8816882827489,derived_p90,tokens/s/user
16,27B,sglang_baseline,1,1,b200-latest-20260922/27B/sglang_baseline/sglang_baseline/c1,output_token_throughput,132.92672689360123,avg,tokens/s
